increment,branch,stress_component,order,directions,recovery_factor,oti_derivative,fd_reference,absolute_error,relative_error,absolute_tolerance,relative_tolerance,family_scale,structural_zero_floor,judged_by,passed,justification
12,plastic,1,2,1|2,1,-2.60770320892334e-08,-8.990195435088945e-06,8.964118402999711e-06,0.997099392079125,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 2.608e-08"
12,plastic,2,2,1|2,1,-35096933.48729868,-35096933.487293065,5.617737770080566e-06,1.6006349307165492e-13,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 5.618e-06 against a tolerance of 1e-05, relative error 1.601e-13 against 1e-07"
12,plastic,3,2,1|2,1,35096933.487298645,35096933.48730206,3.4123659133911133e-06,9.722689632203039e-14,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 3.412e-06 against a tolerance of 1e-05, relative error 9.723e-14 against 1e-07"
12,plastic,4,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,5,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,6,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,1,3,1|1|1,6,4.57763671875e-05,-1.4243351618639698e-65,4.57763671875e-05,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 4.578e-05"
12,plastic,2,3,1|1|1,6,-9.1552734375e-05,3.3234487110159296e-65,9.1552734375e-05,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 9.155e-05"
12,plastic,3,3,1|1|1,6,-9.1552734375e-05,3.3234487110159296e-65,9.1552734375e-05,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 9.155e-05"
12,plastic,4,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,5,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,6,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,1,3,1|1|2,2,-1.1444091796875e-05,0.04767473576400561,0.04768617985580249,1.000240045206617,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 1.144e-05"
12,plastic,2,3,1|1|2,2,37244720579.54267,37244720579.52687,0.01580047607421875,4.2423398077249755e-13,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 1.580e-02 against a tolerance of 2e-02, relative error 4.242e-13 against 1e-07"
12,plastic,3,3,1|1|2,2,-37244720579.54257,-37244720579.57455,0.03197479248046875,8.585053662076368e-13,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 3.197e-02 against a tolerance of 2e-02, relative error 8.585e-13 against 1e-07"
12,plastic,4,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,5,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,6,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,1,4,1|1|1|1,24,-0.09375,-9.801249062631298e-60,0.09375,1.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 9.375e-02"
12,plastic,2,4,1|1|1|1,24,0.1875,1.820231968774384e-59,0.1875,1.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 1.875e-01"
12,plastic,3,4,1|1|1|1,24,0.1875,1.820231968774384e-59,0.1875,1.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 1.875e-01"
12,plastic,4,4,1|1|1|1,24,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,5,4,1|1|1|1,24,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,6,4,1|1|1|1,24,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,1,4,1|1|2|2,4,-59285915030876.39,-59285915030841.79,34.6015625,5.836388370151551e-13,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 3.460e+01 against a tolerance of 1e-01, relative error 5.836e-13 against 1e-07"
12,plastic,2,4,1|1|2|2,4,88928872546314.58,88928872546330.88,16.296875,1.832574116073441e-13,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 1.630e+01 against a tolerance of 1e-01, relative error 1.833e-13 against 1e-07"
12,plastic,3,4,1|1|2|2,4,-29642957515438.2,-29642957515489.094,50.89453125,1.7169181321872656e-12,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 5.089e+01 against a tolerance of 1e-01, relative error 1.717e-12 against 1e-07"
12,plastic,4,4,1|1|2|2,4,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,5,4,1|1|2|2,4,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
12,plastic,6,4,1|1|2|2,4,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,1,2,1|1,2,-1173558.9447137266,-1173558.944713565,1.6158446669578552e-07,1.3768755921774495e-13,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 1.616e-07 against a tolerance of 1e-05, relative error 1.377e-13 against 1e-07"
13,plastic,2,2,1|1,2,-2507311.905620195,-2507311.9056202,5.122274160385132e-09,2.0429345662593595e-15,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 5.122e-09 against a tolerance of 1e-05, relative error 2.043e-15 against 1e-07"
13,plastic,3,2,1|1,2,3680870.8503340483,3680870.850333765,2.8312206268310547e-07,7.69171411318089e-14,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 2.831e-07 against a tolerance of 1e-05, relative error 7.692e-14 against 1e-07"
13,plastic,4,2,1|1,2,6188182.7559542535,6188182.755953965,2.8870999813079834e-07,4.6655053594369415e-14,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 2.887e-07 against a tolerance of 1e-05, relative error 4.666e-14 against 1e-07"
13,plastic,5,2,1|1,2,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,6,2,1|1,2,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,1,2,1|2,1,-2507311.905620251,-2507311.905625202,4.9513764679431915e-06,1.9747748402720394e-12,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 4.951e-06 against a tolerance of 1e-05, relative error 1.975e-12 against 1e-07"
13,plastic,2,2,1|2,1,-28200273.73004199,-28200273.730037652,4.336237907409668e-06,1.5376580911660576e-13,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 4.336e-06 against a tolerance of 1e-05, relative error 1.538e-13 against 1e-07"
13,plastic,3,2,1|2,1,30707585.63566216,30707585.635662854,6.92903995513916e-07,2.2564587256550657e-14,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 6.929e-07 against a tolerance of 1e-05, relative error 2.256e-14 against 1e-07"
13,plastic,4,2,1|2,1,-3446159.0613912623,-3446159.061390622,6.402842700481415e-07,1.8579649361560513e-13,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 6.403e-07 against a tolerance of 1e-05, relative error 1.858e-13 against 1e-07"
13,plastic,5,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,6,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,1,3,1|1|1,6,2334902278.4982376,2334902282.92007,4.42183256149292,1.8937976950208375e-09,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 4.422e+00 against a tolerance of 2e-02, relative error 1.894e-09 against 1e-07"
13,plastic,2,3,1|1|1,6,3416347443.1381645,3416347444.059054,0.9208893775939941,2.6955378300160854e-10,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 9.209e-01 against a tolerance of 2e-02, relative error 2.696e-10 against 1e-07"
13,plastic,3,3,1|1|1,6,-5751249721.636585,-5751249726.979124,5.342538833618164,9.289352901085661e-10,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 5.343e+00 against a tolerance of 2e-02, relative error 9.289e-10 against 1e-07"
13,plastic,4,3,1|1|1,6,-9167597164.774765,-9167597171.038177,6.2634124755859375,6.832120084173203e-10,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 6.263e+00 against a tolerance of 2e-02, relative error 6.832e-10 against 1e-07"
13,plastic,5,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,6,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,1,3,1|1|2,2,3416347443.1382446,3416347443.163389,0.025144577026367188,7.36007605920913e-12,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 2.514e-02 against a tolerance of 2e-02, relative error 7.360e-12 against 1e-07"
13,plastic,2,3,1|1|2,2,26590605425.233765,26590605425.215153,0.018611907958984375,6.999429934499415e-13,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 1.861e-02 against a tolerance of 2e-02, relative error 6.999e-13 against 1e-07"
13,plastic,3,3,1|1|2,2,-30006952868.371906,-30006952868.378544,0.0066375732421875,2.212011753176779e-13,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 6.638e-03 against a tolerance of 2e-02, relative error 2.212e-13 against 1e-07"
13,plastic,4,3,1|1|2,2,5284269265.936887,5284269265.937864,0.0009775161743164062,1.849860643206482e-13,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 9.775e-04 against a tolerance of 2e-02, relative error 1.850e-13 against 1e-07"
13,plastic,5,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,6,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,1,4,1|1|1|1,24,-5792985848361.984,-5792985857871.053,9509.068359375,1.6414796432576867e-09,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 9.509e+03 against a tolerance of 1e-01, relative error 1.641e-09 against 1e-07"
13,plastic,2,4,1|1|1|1,24,-6113267376367.898,-6113267377559.578,1191.6796875,1.9493334969682277e-10,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 1.192e+03 against a tolerance of 1e-01, relative error 1.949e-10 against 1e-07"
13,plastic,3,4,1|1|1|1,24,11906253224730.234,11906253235430.63,10700.396484375,8.987207203465787e-10,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 1.070e+04 against a tolerance of 1e-01, relative error 8.987e-10 against 1e-07"
13,plastic,4,4,1|1|1|1,24,18019520601098.16,18019520612990.21,11892.05078125,6.599537821598351e-10,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 1.189e+04 against a tolerance of 1e-01, relative error 6.600e-10 against 1e-07"
13,plastic,5,4,1|1|1|1,24,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,6,4,1|1|1|1,24,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,1,4,1|1|2|2,4,-37407524108160.97,-37407524108136.59,24.375,6.516068780580498e-13,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 2.438e+01 against a tolerance of 1e-01, relative error 6.516e-13 against 1e-07"
13,plastic,2,4,1|1|2|2,4,71877942856788.62,71877942856785.12,3.5,4.869365845616208e-14,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 3.500e+00 against a tolerance of 1e-01, relative error 4.869e-14 against 1e-07"
13,plastic,3,4,1|1|2|2,4,-34470418748627.664,-34470418748648.53,20.8671875,6.053650711979857e-13,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 2.087e+01 against a tolerance of 1e-01, relative error 6.054e-13 against 1e-07"
13,plastic,4,4,1|1|2|2,4,-662976286678.5471,-662976286676.3746,2.1724853515625,3.276867355914735e-12,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 2.172e+00 against a tolerance of 1e-01, relative error 3.277e-12 against 1e-07"
13,plastic,5,4,1|1|2|2,4,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
13,plastic,6,4,1|1|2|2,4,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,1,2,1|1,2,0.0,6.791759309120034e-72,6.791759309120034e-72,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,2,2,1|1,2,0.0,-3.1898629555167094e-69,3.1898629555167094e-69,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,3,2,1|1,2,0.0,-2.5921881363141464e-69,2.5921881363141464e-69,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,4,2,1|1,2,0.0,-2.9077219542170147e-71,2.9077219542170147e-71,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,5,2,1|1,2,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,6,2,1|1,2,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,1,2,1|2,1,0.0,3.157814341276799e-70,3.157814341276799e-70,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,2,2,1|2,1,0.0,6.847649828434668e-70,6.847649828434668e-70,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,3,2,1|2,1,0.0,-5.3890133955619355e-70,5.3890133955619355e-70,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,4,2,1|2,1,0.0,7.351106674096391e-74,7.351106674096391e-74,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,5,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,6,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,1,3,1|1|1,6,0.0,2.1365027427959547e-65,2.1365027427959547e-65,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,2,3,1|1|1,6,0.0,1.5667686780503668e-64,1.5667686780503668e-64,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,3,3,1|1|1,6,0.0,1.3531184037707713e-64,1.3531184037707713e-64,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,4,3,1|1|1,6,0.0,8.160253531512327e-67,8.160253531512327e-67,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,5,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,6,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,1,3,1|1|2,2,0.0,9.93024034154348e-66,9.93024034154348e-66,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,2,3,1|1|2,2,0.0,3.2399915726254626e-65,3.2399915726254626e-65,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
14,elastic,3,3,1|1|2,2,0.0,-1.1571042456107724e-64,1.1571042456107724e-64,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
